HourlyPressureTendency,HourlyRelativeHumidity,HourlyWetBulbTemperature,LATITUDE,HourlyWindGustSpeed,HourlyPressureChange,LONGITUDE,DATE
4.348360655737705,79.85245901639344,-7.524590163934426,62.4333333,,-0.0002868852459016,60.8666666,1
4.223036649214659,79.40396659707724,23.68238993710692,47.6166666,31.735735735735737,-0.0021780104712041,-57.6166666,1
4.527027027027027,77.66818181818182,-10.822727272727272,63.2,,-0.0009009009009009,167.85,1
5.242914979757085,81.86834733893558,-9.417366946778712,69.4666666,,0.007246963562753,25.5166666,1
,85.79779158040027,,59.354372,28.952380952380953,,17.94165,1
4.560975609756097,63.55241935483871,-3.782258064516129,51.6833333,,-0.0023983739837398,100.9833333,1
4.380952380952381,57.88095238095238,26.742857142857144,38.0666666,,0.0024285714285714,114.35,1
,,,10.367,,,15.233,1
4.547043010752688,69.05510752688173,57.543010752688176,-43.4833333,,0.0008064516129032,172.5166666,1
4.236734693877551,72.9748502994012,48.16044090630741,31.26667,25.652719665271967,0.0006122448979591,-85.71666999999998,1
4.350806451612903,86.61107905366417,20.526315789473685,48.782528,38.0,-0.0012903225806451,44.345544,1
4.610655737704918,69.65230769230769,15.267489711934155,49.6166666,21.99250936329588,0.0015573770491803,-114.4833333,1
5.408510638297872,86.27881040892193,,-9.428,,0.0057021276595744,160.054789,1
4.111587982832618,73.85478158205431,48.802575107296136,38.343175,33.666666666666664,-0.0006437768240343,26.140572,1
4.48582995951417,66.06477732793522,-6.02834008097166,51.1,,-0.0023076923076923,114.5166666,1
4.458333333333333,80.6799591002045,11.362985685071576,48.75,19.0,0.0020325203252032,-91.6166666,1
2.125,37.71666666666667,68.93333333333334,-25.3166666,,-0.0325,131.75,1
4.425204918032787,80.84703433922996,21.841463414634145,45.8833333,22.55639097744361,0.0009016393442622,-82.5666666,1
4.131687242798354,71.02629272567923,,41.1166666,33.952,0.0002469135802469,-103.983333,1
9.0,69.05405405405405,75.1875,-5.035767,,,18.785631,1
4.176229508196721,77.48770491803279,55.88934426229508,23.05,14.2,0.0004508196721311,112.4666666,1
4.612903225806452,78.25806451612904,42.10322580645161,40.8333333,,-0.000774193548387,31.1666666,1
,84.7092866756393,8.679676985195155,65.0,19.336575875486385,,25.4,1
,77.64861995753715,,53.5,45.808510638297875,,5.95,1
4.3497267759562845,81.16391184573003,,49.89999999999999,22.205882352941178,0.0007240437158469,-98.26666659999998,1
4.221774193548387,75.19748653500898,17.85403445149592,43.16822,33.46153846153846,0.0013709677419354,-95.21011,1
9.0,88.8,,28.8333333,,,78.75,1
4.133603238866397,79.10589410589411,34.066599394550956,38.72139,23.93220338983051,-0.0019433198380566,-77.51528,1
4.42479674796748,84.41616161616162,79.45151515151515,-12.2333333,,0.0006910569105691,131.8833333,1
4.678137651821863,78.04754481683554,28.38547008547009,41.25478,30.28174603174603,0.0004453441295546,-80.67361,1
4.3478260869565215,72.80676328502416,44.806763285024154,27.7666666,19.5,2.1788797282800476e-19,118.0333333,1
4.279132791327913,61.76558265582656,18.23441734417344,47.1333333,44.475806451612904,-0.0020596205962059,12.6333333,1
4.108695652173913,,,-18.05,,0.0095652173913043,44.0333333,1
5.013215859030837,80.23823529411764,63.50735294117647,-29.6833333,,0.0031718061674008,151.7,1
4.182186234817814,82.96336206896552,32.70914326853852,37.591335,23.276699029126213,-0.0006882591093117,-83.313696,1
4.594758064516129,50.112887112887115,33.02197802197802,37.37114,29.94871794871795,0.0026612903225806,-118.35886,1
8.0,77.0,-16.0,65.8166666,,0.02,21.6333333,1
,86.01814768460575,,53.026112,20.410958904109588,,-122.510278,1
4.09103448275862,83.97990323781168,35.83862068965517,50.75861,25.440366972477065,-0.0027724137931034,4.768333,1
4.646788990825688,75.37155963302752,75.26728110599079,-26.1833333,,-0.0003669724770642,-56.3666666,1
4.206477732793522,80.7238219895288,22.758846657929222,43.53333,26.08510638297872,-0.0017813765182186,-72.95,1
4.516871165644171,81.79664855072464,32.57318952234206,46.9175,22.737327188940093,-0.0029294478527607,19.749222,1
5.104477611940299,54.03392130257802,66.89387755102041,-31.945182999999997,,0.0027137042062415,-65.146283,1
4.190283400809717,68.74898785425101,-15.676113360323887,51.7333333,11.0,-0.0006072874493927,126.6333333,1
5.357142857142857,79.99475524475524,,-6.266608,,0.3078571428571428,106.891117,1
4.414634146341464,68.13821138211382,-14.557377049180328,50.4333333,,-7.051721447060191e-20,131.0166666,1
,83.43085106382979,,49.468056,18.0,,-120.511389,1
4.904441453566622,82.85733512786003,27.080753701211304,49.7333333,27.0,0.0004306864064602,16.0333333,1
,,,-13.0166666,,,33.4666666,1
,60.979729729729726,,41.7333333,32.23473282442748,,-106.4666666,1
4.273469387755102,75.20408163265306,42.910204081632656,24.9833333,,0.0003673469387755,98.5,1
5.136150234741784,85.77682403433477,77.76388888888889,-18.8333333,,0.0015023474178403,-159.7666666,1
4.315789473684211,76.59514170040485,10.809716599190285,47.9833333,,0.0002024291497975,142.2,1
4.658854166666667,73.90081154192967,64.98205128205129,-33.964806,35.431372549019606,0.0008333333333333,18.601667,1
,71.81734693877551,,33.883083,34.355555555555554,,130.653,1
,75.73658536585366,,69.311053,42.5,,87.332183,1
4.725806451612903,61.41747572815534,18.922865013774103,41.15788,30.444015444015445,0.0021572580645161,-104.80814,1
4.703252032520325,66.6829268292683,11.182926829268292,46.8166666,12.0,0.0001626016260162,85.75,1
4.5116525423728815,81.98387096774194,25.570967741935483,49.93333330000001,,0.0021292372881355,-119.4,1
4.475806451612903,81.03629032258064,15.186234817813766,50.8333333,,-0.0017338709677419,44.5666666,1
4.5,84.57723577235772,17.504065040650406,56.35,,-0.0003658536585365,30.62,1
4.882450331125828,68.03508771929825,68.6523178807947,-34.453189,32.0,0.0012086092715231,-58.589644,1
4.278225806451613,34.28629032258065,40.66801619433198,33.7833333,,0.0002822580645161,55.0833333,1
4.698630136986301,86.9876712328767,27.67945205479452,54.22305560000001,26.0,-0.0014794520547945,19.5430556,1
4.631111111111111,78.28371005455962,19.233124018838303,41.12199,29.035211267605632,0.0035333333333333,-100.66895,1
5.037190082644628,68.53305785123968,34.603305785123965,37.45,,0.0009504132231404,47.7,1
4.545945945945946,85.77162162162162,31.87027027027027,52.75,26.666666666666668,-0.0014459459459459,15.2833333,1
,76.9318899413622,31.59308147473828,36.68333,22.95810055865922,,-82.03333,1
4.747524752475248,59.93357271095152,51.409335727109514,20.6666666,,-0.002636815920398,-103.3833333,1
9.0,63.80853277835588,72.68055555555556,18.580050000000004,29.603174603174605,,-72.292542,1
4.495934959349594,74.24590163934427,,39.0,,-0.0001219512195121,70.3,1
4.8983739837398375,80.41734104046243,34.622950819672134,45.146889,38.06153846153846,-0.0015447154471544,21.309889,1
4.6423432682425485,81.2551652892562,13.367768595041325,48.815316,20.977777777777774,0.0026310380267214,-87.091756,1
4.441295546558704,72.61538461538461,2.5284552845528454,57.0666666,,-0.0019838056680161,86.2166666,1
4.745967741935484,80.4631067961165,33.58870967741935,40.078919,26.0,0.0003225806451612,32.565625,1
,66.3,-19.666666666666668,62.7,,,-109.15,1
4.350769230769231,74.31487179487179,-18.4331983805668,64.3166666,38.04545454545455,0.0010666666666666,-96.0,1
5.038461538461538,57.82489270386266,70.47325102880659,-22.235556,35.12676056338028,0.001025641025641,114.088611,1
4.282786885245901,74.11475409836065,37.049180327868854,31.4333333,,0.0014754098360655,119.4833333,1
4.963800904977376,67.0497737556561,29.990950226244344,41.9,,0.0011764705882352,70.3666666,1
4.774240231548481,,,27.629999999999995,,0.0019392185238784,-82.57,1
4.612903225806452,90.87854251012146,10.796747967479677,51.2,,-0.0011290322580645,49.7333333,1
4.7994616419919245,68.2678331090175,35.446837146702556,38.9166666,,0.0003230148048452,139.85,1
8.995884773662551,83.50549450549451,,17.539144,21.928571428571427,0.065,-88.308203,1
,78.8733153638814,,-43.05,,,146.2666666,1
7.333333333333333,81.33333333333333,14.666666666666666,63.683333299999994,16.0,0.0499999999999999,16.95,1
,81.01241464928616,,50.121367,34.51428571428571,,14.543642000000002,1
4.173387096774194,72.6911045943304,38.177908113391986,36.57286,24.593984962406015,-0.0014919354838709,-79.33496,1
,66.12269938650307,,-22.196892,28.0,,-49.9264,1
4.972972972972973,56.12837837837838,66.20045045045045,-36.2,,0.0093468468468468,-61.0666666,1
,82.38870208473436,,55.972642,25.876106194690266,,37.414589,1
4.607142857142857,78.79490291262135,78.02777777777777,6.966666700000001,23.118518518518517,0.0052083333333333,158.2166667,1
4.191379310344828,87.17910447761194,33.81521739130435,55.0166667,26.0,-0.0031206896551724,10.5666667,1
4.515477792732167,81.97173620457605,55.66352624495289,-44.6666666,,0.0006056527590847,167.9166666,1
,75.83783783783784,,22.65,,,93.6333333,1
,70.37037037037037,,-29.4333333,,,147.9833333,1
,82.34604904632153,,62.9833333,,,10.55,1
5.1940298507462686,63.46067415730337,55.78531073446328,19.7166666,,0.0085185185185185,-103.4666666,1
4.232,83.36155800169348,49.86790855207451,33.21946,22.696969696969695,0.0009199999999999,-117.34962,1
4.103882476390346,79.10493179433368,22.884297520661157,46.3666666,20.316326530612244,-0.0042917103882476,-60.9833333,1
9.0,68.26151761517615,62.013550135501355,26.15,,,51.2,1
4.673387096774194,68.66984402079723,-2.7142857142857144,59.910988999999994,18.5,-0.0002016129032258,150.720439,1
4.64935064935065,59.98051948051948,26.435064935064936,-66.6666666,,-0.0044155844155844,140.0166666,1
4.233606557377049,85.86912751677852,30.88888888888889,37.05,34.144067796610166,0.0010245901639344,-100.96667,1
4.758333333333334,59.45361445783133,51.205882352941174,33.875031,46.3,-0.001,10.775461,1
4.200836820083682,72.886815920398,,47.45,24.52742616033755,0.0006276150627615,-109.416666,1
,62.02112359550562,26.989516864175023,35.88333,24.779761904761905,,-106.28333,1
4.633064516129032,87.41129032258064,13.761133603238866,65.0333333,29.0,0.0029838709677419,35.7,1
4.443548387096774,78.77939464493598,75.91497975708502,10.2166666,,-0.0007258064516129,103.9666666,1
4.972222222222222,71.1336898395722,49.68464052287582,37.8666666,28.0,0.001813725490196,27.25,1
,60.10858143607706,,25.865572,33.333333333333336,,-100.237239,1
,72.90434782608696,,50.6666666,15.666666666666666,,-113.3333333,1
4.603238866396761,59.09274193548387,-41.99193548387097,59.7666666,,0.0006477732793522,137.6666666,1
4.630727762803234,85.03725314183124,35.102425876010784,48.982142,37.76923076923077,-0.0019676549865229,6.251319,1
,43.61538461538461,,-29.6833333,,,115.8833333,1
4.57258064516129,87.98022355975924,17.58207669108143,46.363611,23.606911447084233,0.0009677419354838,-79.422778,1
4.4089068825910935,68.14574898785425,-21.05263157894737,50.8666666,,0.0006072874493927,132.25,1
9.0,71.32558139534883,,-16.0,,,27.6,1
4.726045883940621,81.03768506056528,23.23014804845222,45.6833333,17.857142857142858,-0.0008771929824561,26.0166666,1
,78.29965156794425,,53.9833333,,,-112.8666666,1
4.660834454912517,77.8263795423957,43.78869448183042,43.3166666,,-0.0001884253028263,3.35,1
5.509433962264151,77.95283018867924,78.85849056603773,-7.2166667,,0.005566037735849,112.71666670000002,1
4.379166666666666,93.42857142857144,19.36428571428571,62.3333333,22.6131498470948,0.0032916666666666,21.1833333,1
9.0,34.73481781376518,55.71836734693878,17.466875,,,47.121431,1
5.682464454976303,86.33177570093459,,-18.5833333,,0.0065876777251184,-173.9666666,1
9.0,74.6470588235294,72.51612903225806,-18.0666666,,,33.1666666,1
4.032388663967612,68.71020856201976,23.44114411441144,37.26217,28.6144578313253,0.0012955465587044,-104.33185,1
4.691197691197691,,,42.4666666,,2.8860028860028867e-05,-82.8666666,1
7.333333333333333,64.33333333333333,76.66666666666667,-22.2666667,19.5,0.01,166.45,1
4.252861602497399,78.07916666666667,22.554166666666667,45.4166666,23.62566844919786,-0.0024557752341311,-63.4666666,1
4.5285714285714285,84.76415094339623,21.547619047619047,51.23333329999999,,-0.0028571428571428,33.2,1
4.560646900269542,84.7978436657682,24.41374663072776,42.9,,0.0014285714285714,140.75,1
,89.25,,55.5666666,,,13.0666666,1
4.340080971659919,71.37436932391523,51.69635627530364,24.544036,,0.0008097165991902,118.127739,1
,83.8856364874064,,55.5,37.57411764705882,,7.8666666,1
4.290322580645161,86.03735881841877,47.778067885117494,38.2075,23.536585365853657,0.0024193548387096,-122.28041,1
9.0,65.19917012448133,67.08713692946058,18.6666666,,,78.1,1
4.788461538461538,83.12035225048923,,6.233789,,0.0148076923076923,-10.362311,1
4.983849259757739,66.89232839838493,40.67563930013459,34.1977778,,0.0019784656796769,129.2919444,1
9.0,70.15899581589959,72.3109243697479,-3.4,,,38.5666667,1
4.308167467398764,82.07986348122867,7.379616963064295,49.26666659999999,,0.0010706932052161,-73.35,1
4.6177777777777775,,,42.1,,-0.0149777777777777,-86.4833333,1
5.33112582781457,83.05298013245033,59.52980132450331,20.4166666,,0.0104918032786885,104.2333333,1
4.3136363636363635,86.06363636363636,19.85,50.85,,-0.0032272727272727,34.6666666,1
4.346774193548387,69.31306081754735,51.96111665004985,34.0236,20.0,0.0006451612903225,-118.2911,1
4.244897959183674,71.29387755102042,46.83673469387755,23.95,,0.0001224489795918,100.2166666,1
9.0,80.55416666666666,76.975,9.2833333,,,79.2166667,1
,67.34332745443857,,31.672552000000003,23.114893617021277,,-89.172226,1
4.754032258064516,87.72371967654986,15.37735849056604,63.10000000000001,17.5,0.0053629032258064,21.6394444,1
4.287581699346405,55.128158844765345,65.17647058823529,25.867,,-0.0029411764705882,55.033,1
7.09433962264151,23.25984251968504,61.42,10.2833333,26.0,0.0291304347826086,11.15,1
4.645161290322581,79.4274193548387,7.80241935483871,65.3833333,,0.0023790322580645,41.8833333,1
4.672413793103448,82.77777777777777,20.26271186440678,61.156111,30.72093023255814,-0.0022413793103448,7.136614,1
4.237997957099081,79.56878850102669,8.721311475409836,49.05,26.078125,0.0005924412665985,-105.4833333,1
5.052863436123348,49.3609022556391,59.74008810572687,-33.392975,,0.0023788546255506,-70.785803,1
9.0,60.34375,55.1015625,25.3833333,,,68.4166667,1
4.145161290322581,79.24596774193549,4.830645161290323,58.1,,-0.0024193548387096,49.9166666,1
4.469867211440246,81.54350051177073,8.399193548387096,50.6333333,18.78787878787879,0.0014708886618998,-93.2166666,1
,,,5.266666600000001,,,17.6333333,1
5.0190735694822886,78.51907356948229,25.5225102319236,63.41666659999999,,0.0045776566757493,10.45,1
4.510121457489879,62.91497975708502,17.704453441295545,41.7166666,12.375,0.0008502024291497,82.95,1
5.349514563106796,81.33009708737865,65.1470588235294,18.2833333,,0.0018072289156626,102.6333333,1
4.794871794871795,93.05128205128206,20.923076923076923,56.4833333,,0.0048717948717948,31.633333299999997,1
,49.8469387755102,60.09183673469388,20.8,,,57.1166666,1
,85.19131614654003,,62.9166666,,,26.4166666,1
4.495967741935484,89.97165991902834,21.024291497975707,49.8,,-4.032258064516124e-05,41.15,1
4.125,75.875,-8.125,50.5333333,,-0.0075,137.0333333,1
,90.13706954760298,,57.662836,35.46875,,12.279819000000002,1
4.829166666666667,67.6896551724138,22.627586206896552,41.85,,0.00075,42.3166666,1
5.155251141552512,79.94520547945206,10.559633027522937,48.85,,0.0046118721461187,72.8666666,1
,77.17322097378278,22.52868658131816,37.283,17.714285714285715,,-107.05,1
4.348118279569892,68.14199192462988,39.44952893674294,43.5166667,,-0.0019220430107526,12.733333300000002,1
4.1115702479338845,72.41359223300971,49.771344455348384,30.96667,26.060606060606062,0.0011570247933884,-83.2,1
4.482161060142712,84.19774590163935,10.548387096774194,49.0166666,19.5,0.0020183486238532,-95.6,1
4.753979739507959,,,28.45,,0.0014905933429811,-96.4,1
4.346774193548387,68.65322580645162,-6.129032258064516,49.65,,0.0009677419354838,140.0833333,1
4.928667563930014,74.92462987886945,17.25706594885599,45.2833333,30.5,0.000807537012113,22.5333333,1
,69.21186440677967,,-31.718353,29.428571428571427,,-52.327689,1
4.77792732166891,79.24091520861373,31.19650067294751,39.7,,0.0006191117092866,141.1666666,1
4.054393305439331,79.07142857142857,47.94117647058823,25.85,13.75,-0.0002928870292887,114.95,1
4.361538461538461,80.40342679127725,31.404984423676012,46.9166666,19.935064935064936,-0.0022307692307692,16.3166666,1
3.774193548387097,56.17076326002587,36.88486416558862,31.4583,31.26315789473684,0.0002419354838709,-109.6061,1
4.587044534412955,78.64516129032258,-7.42914979757085,62.4833333,,-0.0010121457489878,166.2166666,1
4.864516129032258,55.3745704467354,53.729032258064514,33.556981,,0.0009032258064516,-7.660492,1
,,,44.556,,,-119.6459,1
,87.9645937358148,24.011904761904763,42.24122,21.55875299760192,,-78.37136,1
4.8038147138964575,86.45640326975477,9.463215258855586,61.4,17.952380952380953,0.0035694822888283,11.0802778,1
4.210378681626929,79.4109396914446,38.7124824684432,51.9833333,25.05735294117647,-0.0002244039270687,4.1,1
4.921397379912664,85.53711790393012,37.72052401746725,40.7333333,,0.0012663755458515,72.3333333,1
4.354838709677419,48.78225806451613,10.544354838709678,45.0,,0.000766129032258,136.6,1
7.263888888888889,52.62996941896024,68.58620689655173,6.467,,-0.008695652173913,7.567,1
4.75487012987013,65.78629690048939,41.49183006535948,42.4333333,,9.740259740259744e-05,19.2833333,1
4.4089068825910935,73.50202429149797,-19.190283400809715,50.3333333,,-0.0008502024291497,119.0666666,1
4.3347107438016526,89.74089068825911,4.152263374485597,60.3666666,,-0.0010743801652892,49.65,1
9.0,63.748971193415635,,-1.653433,28.75,0.72,-78.656142,1
5.016326530612245,78.56326530612245,75.90612244897959,11.7833333,,0.000204081632653,124.8833333,1
4.798022598870056,81.18079096045197,35.51412429378531,39.4166666,15.11864406779661,0.0008898305084745,29.966666599999996,1
4.965006729475101,67.15114709851552,38.23481781376518,35.1666666,,0.0004037685060565,136.9666666,1
4.5625,85.25434782608696,39.93804347826087,49.4833333,35.33783783783784,0.0040889830508474,-124.4333333,1
,84.60322797579018,,43.907106,18.0,,87.474244,1
4.674008810572687,93.22105263157894,20.789473684210527,56.85,,0.0019383259911894,26.2333333,1
,71.0,,-0.883,,,14.8166666,1
4.227642276422764,73.90116279069767,43.42248062015504,35.01467,26.745664739884393,-0.0022357723577235,-80.62414,1
5.317972350230415,97.65610859728508,33.18099547511312,42.1,,0.0027649769585253,68.1166666,1
5.297413793103448,79.78448275862068,30.10632183908046,48.1,50.6,0.0001149425287356,13.6666666,1
9.0,64.7,80.14,-10.2,,,-36.8666666,1
4.1646090534979425,52.03734439834025,,38.16666659999999,,-0.0004526748971193,73.9666666,1
4.582772543741588,81.87174887892377,37.764468371467025,48.969444,35.224489795918366,-0.0024226110363391,2.441389,1
4.364372469635628,82.92244897959183,7.755102040816326,56.1166666,23.0,-0.0017004048582995,40.35,1
8.690082644628099,84.18181818181819,76.83471074380165,7.705756,,-0.0053333333333333,81.678783,1
,89.0,,37.5166666,,,13.0833333,1
5.06113537117904,75.08733624454149,11.14410480349345,49.2166666,54.0,0.0015283842794759,81.2166666,1
4.495934959349594,69.65853658536585,-1.2520325203252032,50.3666666,,-0.0009756097560975,106.45,1
4.776744186046511,85.78703703703704,25.823255813953487,49.4333333,,-0.0031162790697674,26.9833333,1
9.0,74.5,76.5,0.5175,,,25.155014,1
4.203305785123967,84.06909361069836,77.78677685950413,4.313369,,-0.0011074380165289,118.12195300000002,1
4.883064516129032,76.44339622641509,56.42183288409704,-42.15,,0.0018951612903225,145.2833333,1
9.0,80.6714480874317,76.52348066298343,12.0,32.0,,-61.783,1
9.0,75.91803278688525,55.01639344262295,24.7666666,,,78.8333333,1
4.252620545073375,73.30987394957984,16.669117647058822,47.35,26.37962962962963,-0.0025366876310272,-70.0166666,1
4.714285714285714,57.979933110367895,63.98371777476255,-25.798444,16.788177339901477,-0.0016920943134535,25.548028,1
4.235537190082645,68.7904411764706,37.70325581395349,32.43333,30.655405405405407,0.0007024793388429,-99.85,1
4.345013477088949,72.84905660377359,29.737196765498652,46.2666666,15.546762589928058,-0.0017924528301886,26.65,1
,84.33333333333333,,-3.1333333,,,-60.0166666,1
4.806756756756757,81.52972972972972,39.5554054054054,52.95,,-0.002081081081081,1.1333333,1
,76.92285508291276,,52.4333333,15.552529182879375,,-113.6,1
4.6923076923076925,79.31174089068826,-37.45344129554656,63.2166666,,-0.0007692307692307,139.6,1
2.6666666666666665,80.20454545454545,68.97727272727273,-33.5166666,,-0.0192857142857142,-53.35,1
4.370967741935484,86.29032258064517,18.983870967741936,54.8166666,,-0.0024193548387096,29.6833333,1
4.535762483130904,83.20619946091644,64.05525606469003,-37.55,,0.0014304993252361,178.3,1
,90.80206794682422,,36.338226,17.333333333333332,,-88.382878,1
4.189340813464236,87.66742209631728,37.01402524544179,53.228611,26.515541264737408,-0.000406732117812,5.760556,1
4.479838709677419,86.37246963562752,13.805668016194332,60.7166666,30.0,0.0009274193548387,28.7333333,1
,75.71185479296653,,-38.039444,35.88461538461539,,144.469444,1
4.59349593495935,60.0,40.829268292682926,37.8166666,,-0.0017886178861788,68.7833333,1
4.648760330578512,78.51344086021506,,30.35,,0.0001239669421487,-88.4166666,1
,,,41.85,,,-80.9666666,1
4.308641975308642,80.45500848896435,22.97198641765705,44.927497,24.07017543859649,0.001358024691358,-89.625279,1
4.754166666666666,78.3554054054054,76.50550964187327,-18.3,,0.0018749999999999,143.5333333,1
